col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,sumABCD,open_ratio,ratio_wk,meanABCD,vary_rate,vary_week_rate,vary_week3month_rate,holiday_sale,holiday3month_sale,economy,comment_cnt,per_pay,Monday,Tues,Wends,Thurs,Friday,cate_1_0,cate_1_1,cate_1_2,cate_2_0,cate_2_1,cate_2_2,cate_2_3,cate_2_4,cate_2_5,cate_2_6,cate_2_7,cate_2_8,cate_2_9,cate_2_10,cate_3_0,cate_3_1,cate_3_2,cate_3_3,cate_3_4,cate_3_5,cate_3_6,cate_3_7,cate_3_8,location_id,shop_info_level_0,shop_info_level_1,shop_info_level_2,view_0_x,view_1_x,view_2_x,view_3_x,view_4_x,view_5_x,view_6_x,view_0_y,view_1_y,view_2_y,view_3_y,view_4_y,view_5_y,view_6_y,std,max,min,median,mad,var
212.0,222.0,232.0,205.0,256.0,322.0,318.0,287.0,264.0,321.0,313.0,334.0,312.0,392.0,3990,1.0,0.271804511278,285.0,33,215,182,145,155,0.77187,2.0,2,190,190,190,190,190,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,104,1.0,0.0,0.0,19,25,16,24,13,14,15,19,12,13,14,13,16,14,54.7090204909,392,205,299.5,45.5714285714,2993.07692308
328.0,330.0,429.0,514.0,379.0,409.0,323.0,396.0,342.0,337.0,354.0,747.0,768.0,365.0,6021,1.0,0.376432486298,430.071428571,67,230,184,387,545,0.75665,0.0,19,340,340,340,340,340,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1020,0.0,1.0,0.0,49,38,31,42,52,41,28,36,20,30,32,53,26,31,147.865564871,768,323,372.0,105.540816327,21864.2252747
227.0,212.0,237.0,242.0,191.0,212.0,156.0,171.0,198.0,172.0,208.0,286.0,264.0,172.0,2948,1.0,0.332089552239,210.571428571,46,177,228,260,262,0.93549,6.0,8,181,181,181,181,181,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,884,0.0,0.0,1.0,44,55,43,52,74,84,32,23,12,23,28,36,31,31,37.7964473009,286,156,210.0,29.4285714286,1428.57142857
58.0,81.0,47.0,77.0,62.0,48.0,55.0,73.0,56.0,64.0,69.0,72.0,82.0,45.0,889,1.0,0.309898762655,63.5,21,102,111,82,77,0.93549,1.0,11,76,76,76,76,76,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72,1.0,0.0,0.0,1,6,10,8,7,1,5,4,2,3,5,9,2,4,12.5253588924,82,45,63.0,10.5,156.884615385
48.0,94.0,80.0,67.0,44.0,67.0,63.0,52.0,76.0,80.0,87.0,100.0,102.0,85.0,1045,1.0,0.305263157895,74.6428571429,12,52,50,66,83,0.52708,0.0,3,79,79,79,79,79,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,486,0.0,1.0,0.0,0,1,1,0,1,1,0,0,2,2,2,0,2,1,18.6035858531,102,44,78.0,15.2653061224,346.093406593
40.0,62.0,129.0,182.0,183.0,195.0,172.0,178.0,139.0,189.0,172.0,108.0,124.0,187.0,2060,1.0,0.207038834951,147.142857143,18,154,192,57,70,0.69734,0.0,1,94,94,94,94,94,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,209,1.0,0.0,0.0,0,0,2,3,3,0,1,3,2,2,0,0,1,0,49.2339113008,195,40,172.0,40.1224489796,2423.97802198
88.0,108.0,114.0,77.0,41.0,52.0,55.0,67.0,45.0,45.0,55.0,118.0,84.0,39.0,988,1.0,0.321356275304,70.5714285714,17,89,217,73,100,0.75665,5.0,15,51,51,51,51,51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,708,0.0,0.0,1.0,21,8,6,14,12,13,10,6,15,17,14,16,11,5,27.8504641191,118,39,61.0,23.6530612245,775.648351648
245.0,193.0,201.0,189.0,223.0,188.0,179.0,228.0,253.0,199.0,50.0,228.0,260.0,213.0,2849,1.0,0.339768339768,203.5,27,216,254,193,257,0.84909,15.0,15,237,237,237,237,237,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,969,0.0,0.0,1.0,47,47,27,43,55,32,29,40,34,35,37,35,38,42,50.9792567167,260,50,207.0,32.2142857143,2598.88461538
117.0,114.0,157.0,126.0,109.0,128.0,104.0,114.0,88.0,104.0,162.0,165.0,127.0,82.0,1697,1.0,0.35002946376,121.214285714,29,148,420,101,157,0.90034,7.0,8,160,160,160,160,160,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,439,0.0,0.0,1.0,36,26,39,35,28,27,29,23,28,29,34,28,22,23,25.5227758661,165,82,115.5,19.6734693878,651.412087912
0.0,0.0,9.0,83.0,462.0,0.0,376.0,469.0,564.0,511.0,424.0,89.0,57.0,507.0,3551,0.714285714286,0.10813855252,253.642857143,130,425,392,66,66,0.85827,2.0,3,359,359,359,359,359,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,847,1.0,0.0,0.0,7,14,14,7,4,8,5,2,6,5,3,6,6,5,233.415643515,564,0,232.5,219.642857143,54482.8626374
156.0,142.0,113.0,88.0,45.0,53.0,63.0,59.0,66.0,56.0,73.0,97.0,105.0,56.0,1172,1.0,0.352815699659,83.7142857143,24,132,194,124,133,0.77426,4.0,14,91,91,91,91,91,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1082,0.0,0.0,1.0,7,9,10,14,10,15,8,10,18,19,16,16,16,19,34.613089057,156,45,69.5,28.387755102,1198.06593407
35.0,29.0,45.0,37.0,100.0,79.0,86.0,85.0,63.0,82.0,72.0,30.0,28.0,87.0,858,1.0,0.182983682984,61.2857142857,21,67,67,24,24,0.93549,0.0,12,56,56,56,56,56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,789,1.0,0.0,0.0,8,3,8,3,2,6,2,6,5,2,6,3,7,1,26.1193372852,100,28,67.5,23.387755102,682.21978022
66.0,63.0,71.0,91.0,162.0,124.0,158.0,143.0,150.0,144.0,153.0,128.0,111.0,149.0,1713,1.0,0.257734967893,122.357142857,19,77,66,79,94,0.80264,2.0,6,138,138,138,138,138,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,645,1.0,0.0,0.0,7,7,11,10,6,6,7,9,7,4,12,7,11,10,35.7697920315,162,63,135.5,29.9693877551,1279.47802198
201.0,184.0,168.0,219.0,177.0,182.0,150.0,148.0,144.0,159.0,176.0,218.0,260.0,111.0,2497,1.0,0.350220264317,178.357142857,32,75,83,221,216,0.85827,0.0,17,160,160,160,160,160,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,576,0.0,1.0,0.0,12,13,9,15,20,19,21,10,18,12,15,27,28,18,37.6003419437,260,111,176.5,27.693877551,1413.78571429
12.0,19.0,50.0,29.0,116.0,100.0,115.0,110.0,104.0,110.0,111.0,18.0,14.0,132.0,1040,0.857142857143,0.147115384615,74.2857142857,50,133,81,19,23,0.92035,5.0,5,128,128,128,128,128,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,880,0.0,0.0,1.0,14,8,11,7,5,3,3,8,3,5,11,5,0,1,46.8638429946,132,12,102.0,43.387755102,2196.21978022
82.0,90.0,95.0,118.0,94.0,124.0,95.0,88.0,110.0,94.0,85.0,93.0,111.0,107.0,1386,1.0,0.291486291486,99.0,15,76,54,91,100,0.88332,5.0,7,97,97,97,97,97,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1149,0.0,0.0,1.0,22,26,15,13,22,31,20,23,28,30,37,29,29,34,12.7701575197,124,82,94.5,10.7142857143,163.076923077
0.0,0.0,0.0,0.0,541.0,501.0,603.0,581.0,146.0,597.0,560.0,339.0,35.0,625.0,4528,0.666666666667,0.195560954064,323.428571429,121,351,428,116,156,0.85827,3.0,2,446,446,446,446,446,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,983,1.0,0.0,0.0,14,11,10,6,2,4,9,6,4,5,13,11,5,7,274.34725729,625,0,420.0,251.367346939,75266.4175824
104.0,93.0,113.0,79.0,106.0,95.0,93.0,117.0,42.0,119.0,159.0,183.0,123.0,132.0,1558,1.0,0.325096277279,111.285714286,11,50,54,61,114,0.89222,2.0,15,110,110,110,110,110,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,399,1.0,0.0,0.0,3,5,2,7,3,1,1,3,5,3,3,1,1,3,33.8990096779,183,42,109.5,23.8571428571,1149.14285714
118.0,139.0,164.0,130.0,161.0,167.0,177.0,135.0,181.0,180.0,189.0,251.0,207.0,177.0,2376,1.0,0.300505050505,169.714285714,18,114,246,117,175,1.0,7.0,11,164,164,164,164,164,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,453,0.0,0.0,1.0,18,18,16,27,26,18,17,13,25,16,16,17,11,20,34.2219645424,251,118,172.0,24.8571428571,1171.14285714
75.0,69.0,66.0,84.0,165.0,202.0,171.0,187.0,194.0,222.0,196.0,119.0,174.0,223.0,2147,1.0,0.275034932464,153.357142857,22,160,437,60,98,0.93549,2.0,2,147,147,147,147,147,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,681,1.0,0.0,0.0,6,12,2,10,5,5,5,1,1,4,3,2,1,0,58.3630641138,223,66,172.5,50.5408163265,3406.24725275
97.0,77.0,87.0,79.0,65.0,68.0,38.0,36.0,31.0,36.0,63.0,123.0,96.0,45.0,941,1.0,0.413390010627,67.2142857143,29,66,59,114,122,0.97835,1.0,5,51,51,51,51,51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,902,1.0,0.0,0.0,2,3,3,1,1,3,3,3,0,1,1,2,1,0,27.8517464483,123,31,66.5,22.3571428571,775.71978022
168.0,167.0,167.0,172.0,141.0,114.0,108.0,124.0,143.0,149.0,148.0,220.0,183.0,132.0,2136,1.0,0.339887640449,152.571428571,22,105,77,131,161,0.89222,4.0,18,120,120,120,120,120,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,680,1.0,0.0,0.0,17,22,18,15,24,23,21,17,14,16,15,15,17,17,29.7132818934,220,108,148.5,23.0816326531,882.879120879
151.0,148.0,148.0,148.0,153.0,182.0,179.0,181.0,182.0,184.0,180.0,194.0,220.0,225.0,2475,1.0,0.281414141414,176.785714286,17,174,256,96,117,1.0,2.0,1,123,123,123,123,123,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,640,1.0,0.0,0.0,9,10,15,20,12,24,11,10,7,6,17,11,10,2,25.3352250113,225,148,180.5,19.4183673469,641.873626374
227.0,260.0,310.0,294.0,194.0,210.0,200.0,235.0,230.0,198.0,278.0,355.0,361.0,183.0,3535,1.0,0.351768033946,252.5,51,222,286,294,324,0.61513,19.0,13,211,211,211,211,211,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,337,0.0,0.0,1.0,62,71,45,46,85,87,42,48,42,44,55,69,73,58,59.0055408089,361,183,232.5,49.0,3481.65384615
119.0,120.0,133.0,140.0,102.0,104.0,114.0,120.0,116.0,109.0,130.0,129.0,136.0,146.0,1718,1.0,0.280267753201,122.714285714,17,155,155,113,113,0.93549,1.0,10,108,108,108,108,108,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,258,1.0,0.0,0.0,3,15,11,7,8,4,5,1,7,6,5,4,2,12,13.3959154017,146,102,120.0,11.1020408163,179.450549451
60.0,58.0,73.0,61.0,81.0,81.0,80.0,76.0,76.0,95.0,81.0,87.0,62.0,60.0,1031,1.0,0.258971871969,73.6428571429,12,35,39,46,68,0.76619,0.0,3,74,74,74,74,74,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,82,1.0,0.0,0.0,6,11,8,2,8,1,3,4,6,7,5,10,6,13,11.6395026517,95,58,76.0,9.69387755102,135.478021978
122.0,171.0,154.0,147.0,160.0,190.0,185.0,173.0,180.0,184.0,199.0,229.0,202.0,168.0,2464,1.0,0.309659090909,176.0,23,116,185,141,180,0.89222,10.0,11,204,204,204,204,204,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,680,0.0,0.0,1.0,11,32,14,24,20,22,14,19,17,8,24,26,13,7,26.2619935971,229,122,176.5,19.5714285714,689.692307692
48.0,66.0,59.0,47.0,117.0,130.0,118.0,133.0,135.0,123.0,123.0,99.0,103.0,133.0,1434,1.0,0.278242677824,102.428571429,23,102,138,65,82,0.93549,3.0,10,116,116,116,116,116,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,181,1.0,0.0,0.0,10,9,5,3,5,7,5,2,6,13,6,3,0,6,33.1098736975,135,47,117.5,27.5918367347,1096.26373626
96.0,102.0,108.0,61.0,80.0,79.0,66.0,77.0,77.0,71.0,94.0,106.0,85.0,72.0,1174,1.0,0.345400340716,83.8571428571,32,178,201,80,83,0.66036,6.0,8,112,112,112,112,112,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.0,1.0,38,57,37,42,22,33,23,13,21,12,20,15,11,20,15.0223277048,108,61,79.5,12.5510204082,225.67032967
109.0,76.0,88.0,67.0,87.0,96.0,68.0,68.0,66.0,58.0,76.0,105.0,87.0,74.0,1125,1.0,0.343555555556,80.3571428571,22,64,40,91,89,0.71731,2.0,20,50,50,50,50,50,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,929,1.0,0.0,0.0,282,240,218,247,233,274,237,237,232,225,236,269,261,210,15.4103219297,109,58,76.0,12.8367346939,237.478021978
52.0,55.0,61.0,61.0,62.0,55.0,67.0,64.0,47.0,62.0,91.0,66.0,67.0,68.0,878,1.0,0.312642369021,62.7142857143,10,30,41,53,62,1.0,1.0,17,61,61,61,61,61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,924,0.0,1.0,0.0,13,5,2,9,1,4,7,3,2,4,3,6,7,1,10.2464145431,91,47,62.0,6.67346938776,104.989010989
105.0,116.0,117.0,127.0,123.0,158.0,159.0,148.0,132.0,150.0,130.0,144.0,160.0,145.0,1914,1.0,0.290229885057,136.714285714,15,94,103,99,137,0.93549,5.0,12,146,146,146,146,146,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,146,0.0,0.0,1.0,28,17,22,24,29,19,21,10,17,16,9,12,9,11,17.7392592484,160,105,138.0,15.2857142857,314.681318681
119.0,114.0,95.0,98.0,77.0,76.0,65.0,93.0,74.0,80.0,88.0,95.0,72.0,90.0,1236,1.0,0.284789644013,88.2857142857,14,60,72,72,103,0.80264,0.0,5,103,103,103,103,103,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,940,0.0,1.0,0.0,1,3,1,2,3,4,0,2,0,1,0,1,2,0,15.6226097073,119,65,89.0,12.2857142857,244.065934066
153.0,162.0,150.0,106.0,36.0,53.0,37.0,33.0,36.0,39.0,75.0,169.0,131.0,41.0,1221,1.0,0.389025389025,87.2142857143,21,52,68,83,92,0.89222,1.0,18,45,45,45,45,45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,680,1.0,0.0,0.0,26,40,21,47,100,81,31,30,40,33,50,55,71,22,54.9883604067,169,33,64.0,49.6734693878,3023.71978022
0.0,0.0,0.0,0.0,387.0,341.0,372.0,367.0,337.0,349.0,340.0,82.0,102.0,365.0,3042,0.666666666667,0.20315581854,217.285714286,49,235,383,102,180,0.69734,1.0,1,375,375,375,375,375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,277,1.0,0.0,0.0,4,4,4,8,1,3,2,4,3,6,4,2,2,2,170.849204123,387,0,338.5,159.959183673,29189.4505495
169.0,178.0,155.0,111.0,100.0,98.0,91.0,86.0,101.0,109.0,144.0,149.0,145.0,87.0,1723,1.0,0.35867672664,123.071428571,21,127,151,115,163,0.65705,7.0,12,124,124,124,124,124,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,785,0.0,0.0,1.0,13,24,14,31,24,29,13,21,16,12,20,25,25,18,32.1450182424,178,86,110.0,28.7959183673,1033.3021978
66.0,84.0,78.0,93.0,89.0,108.0,105.0,92.0,86.0,88.0,71.0,81.0,148.0,97.0,1286,1.0,0.310264385692,91.8571428571,15,48,65,76,90,1.0,1.0,12,79,79,79,79,79,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,609,0.0,1.0,0.0,5,5,8,6,12,7,4,3,3,7,2,7,8,3,19.895330503,148,66,88.5,13.1224489796,395.824175824
74.0,118.0,129.0,106.0,148.0,147.0,176.0,156.0,166.0,165.0,160.0,160.0,201.0,179.0,2085,1.0,0.276019184652,148.928571429,17,122,127,73,89,0.93549,1.0,2,96,96,96,96,96,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,827,1.0,0.0,0.0,3,9,5,1,5,6,5,2,4,3,2,7,5,3,32.8269689449,201,74,158.0,24.5102040816,1077.60989011
40.0,44.0,117.0,88.0,164.0,159.0,189.0,169.0,164.0,197.0,165.0,84.0,39.0,183.0,1802,1.0,0.194506104329,128.714285714,51,162,109,60,56,0.90034,7.0,5,161,161,161,161,161,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47,0.0,0.0,1.0,59,66,53,70,48,33,26,32,36,39,44,15,35,95,58.4944817534,197,39,161.5,51.4693877551,3421.6043956
327.0,331.0,322.0,216.0,180.0,226.0,237.0,193.0,181.0,225.0,251.0,447.0,416.0,266.0,3818,1.0,0.361838658984,272.714285714,57,139,139,312,312,1.0,4.0,19,201,201,201,201,201,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,478,1.0,0.0,0.0,286,265,267,241,254,278,248,279,254,232,255,283,243,185,84.3567776416,447,180,244.0,68.4897959184,7116.06593407
102.0,90.0,80.0,80.0,89.0,96.0,68.0,92.0,88.0,74.0,94.0,97.0,101.0,83.0,1234,1.0,0.322933549433,88.1428571429,16,86,145,88,97,0.76619,8.0,10,80,80,80,80,80,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,559,0.0,0.0,1.0,18,13,8,16,12,23,7,24,8,14,8,14,21,4,10.0602580091,102,68,89.5,7.97959183673,101.208791209
596.0,597.0,668.0,793.0,420.0,520.0,316.0,330.0,383.0,376.0,479.0,918.0,895.0,346.0,7637,1.0,0.428702370041,545.5,163,514,861,756,875,1.0,0.0,19,415,415,415,415,415,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1013,0.0,1.0,0.0,19,23,21,18,42,37,22,24,27,10,17,44,32,12,207.03799354,918,316,499.5,170.571428571,42864.7307692
78.0,135.0,117.0,134.0,116.0,89.0,73.0,70.0,69.0,93.0,108.0,145.0,120.0,92.0,1439,1.0,0.321751216122,102.785714286,18,65,52,105,114,0.81247,3.0,17,82,82,82,82,82,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38,1.0,0.0,0.0,10,11,14,12,18,12,6,9,12,17,2,11,10,13,25.7418503053,145,69,100.5,22.2142857143,662.642857143
61.0,62.0,72.0,56.0,65.0,65.0,72.0,65.0,66.0,68.0,88.0,85.0,68.0,74.0,967,1.0,0.314891416753,69.0714285714,16,70,119,68,84,0.93549,1.0,18,69,69,69,69,69,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,760,1.0,0.0,0.0,9,6,2,7,3,2,1,2,4,1,2,2,1,3,8.7746513033,88,56,67.0,6.52040816327,76.9945054945
213.0,219.0,242.0,216.0,168.0,174.0,161.0,145.0,159.0,144.0,170.0,325.0,327.0,137.0,2800,1.0,0.373035714286,200.0,50,207,319,255,303,0.92549,11.0,14,169,169,169,169,169,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,133,0.0,0.0,1.0,24,21,31,20,24,31,26,22,29,19,22,23,43,13,62.1635559818,327,137,172.0,48.8571428571,3864.30769231
63.0,69.0,75.0,79.0,98.0,117.0,105.0,117.0,134.0,114.0,106.0,113.0,95.0,131.0,1416,1.0,0.272598870056,101.142857143,13,73,65,54,78,0.89222,2.0,2,94,94,94,94,94,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,680,1.0,0.0,0.0,6,13,6,9,9,5,9,4,5,2,7,6,2,10,22.4082990906,134,63,105.5,18.2653061224,502.131868132
80.0,69.0,78.0,74.0,93.0,87.0,91.0,104.0,95.0,106.0,105.0,86.0,95.0,103.0,1266,1.0,0.276461295419,90.4285714286,24,117,268,79,94,0.76619,5.0,9,122,122,122,122,122,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,536,0.0,0.0,1.0,31,44,51,34,32,42,22,37,40,43,51,24,24,32,11.9917554095,106,69,92.0,9.79591836735,143.802197802
162.0,142.0,146.0,158.0,160.0,129.0,131.0,127.0,106.0,150.0,169.0,197.0,183.0,132.0,2092,1.0,0.346319311663,149.428571429,33,144,332,127,178,0.90034,8.0,8,190,190,190,190,190,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,711,0.0,0.0,1.0,43,46,52,40,39,39,40,40,23,31,28,42,25,30,24.2319378752,197,106,148.0,19.0,587.186813187
112.0,97.0,93.0,55.0,71.0,91.0,89.0,85.0,98.0,101.0,115.0,122.0,105.0,116.0,1350,1.0,0.312962962963,96.4285714286,18,138,211,108,115,0.63746,6.0,14,96,96,96,96,96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,432,0.0,0.0,1.0,21,22,18,25,36,23,19,16,16,25,8,15,19,11,18.2112149965,122,55,97.5,13.5102040816,331.648351648
197.0,204.0,171.0,186.0,212.0,0.0,128.0,214.0,237.0,249.0,236.0,196.0,214.0,234.0,2678,0.952380952381,0.275578790142,191.285714286,26,109,183,143,194,0.84909,0.0,3,226,226,226,226,226,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,837,0.0,1.0,0.0,1,9,3,2,2,3,0,5,1,4,5,3,6,3,63.2193112797,249,0,208.0,40.0204081633,3996.68131868
